id,name,latitude,longitude,old_province,new_province,province_mapping_status
BTS_06071,Fake Telecom Station 06071,13.861349,109.247366,Bình Định,Gia Lai,mapped
BTS_06072,Fake Telecom Station 06072,20.335437,105.987935,Nam Định,Ninh Bình,mapped
BTS_06073,Fake Telecom Station 06073,9.599455,105.576688,Sóc Trăng,Cần Thơ,mapped
BTS_06074,Fake Telecom Station 06074,22.866513,105.208746,Hà Giang,Tuyên Quang,mapped
BTS_06075,Fake Telecom Station 06075,11.667238,107.425571,Lâm Đồng,Lâm Đồng,mapped
BTS_06076,Fake Telecom Station 06076,12.645752,108.365958,Đắk Lắk,Đắk Lắk,mapped
BTS_06077,Fake Telecom Station 06077,11.353404,107.802896,Bình Thuận,Lâm Đồng,mapped
BTS_06078,Fake Telecom Station 06078,22.420517,104.77163,Hà Giang,Tuyên Quang,mapped
BTS_06079,Fake Telecom Station 06079,18.782909,105.474633,Nghệ An,Nghệ An,mapped
BTS_06080,Fake Telecom Station 06080,21.18174,105.603335,Vĩnh Phúc,Phú Thọ,mapped
BTS_06081,Fake Telecom Station 06081,21.481565,103.84047,Sơn La,Sơn La,mapped
BTS_06082,Fake Telecom Station 06082,20.85209,105.373794,Hòa Bình,Phú Thọ,mapped
BTS_06083,Fake Telecom Station 06083,21.903272,105.8959,Bắc Kạn,Thái Nguyên,mapped
BTS_06084,Fake Telecom Station 06084,8.855875,104.984675,Cà Mau,Cà Mau,mapped
BTS_06085,Fake Telecom Station 06085,11.812151,106.728223,Bình Phước,Đồng Nai,mapped
BTS_06086,Fake Telecom Station 06086,19.096897,104.395606,Nghệ An,Nghệ An,mapped
BTS_06087,Fake Telecom Station 06087,21.783112,105.433131,Tuyên Quang,Tuyên Quang,mapped
BTS_06088,Fake Telecom Station 06088,21.490092,103.407358,Điện Biên,Điện Biên,mapped
BTS_06089,Fake Telecom Station 06089,17.792509,106.156268,Quảng Bình,Quảng Trị,mapped
BTS_06090,Fake Telecom Station 06090,19.302317,103.991558,Nghệ An,Nghệ An,mapped
BTS_06091,Fake Telecom Station 06091,15.357409,107.791418,Quảng Nam,Đà Nẵng,mapped
BTS_06092,Fake Telecom Station 06092,22.451256,104.136228,Lào Cai,Lào Cai,mapped
BTS_06093,Fake Telecom Station 06093,20.727996,106.634242,Hải Phòng,Hải Phòng,mapped
BTS_06094,Fake Telecom Station 06094,22.447245,103.541025,Lai Châu,Lai Châu,mapped
BTS_06095,Fake Telecom Station 06095,23.077065,105.015711,Hà Giang,Tuyên Quang,mapped
BTS_06096,Fake Telecom Station 06096,18.804793,105.392709,Nghệ An,Nghệ An,mapped
BTS_06097,Fake Telecom Station 06097,9.343118,104.874835,Cà Mau,Cà Mau,mapped
BTS_06098,Fake Telecom Station 06098,13.612138,107.851154,Gia Lai,Gia Lai,mapped
BTS_06099,Fake Telecom Station 06099,14.158509,108.480065,Gia Lai,Gia Lai,mapped
BTS_06100,Fake Telecom Station 06100,15.607303,107.671058,Quảng Nam,Đà Nẵng,mapped
BTS_06101,Fake Telecom Station 06101,22.716819,104.524266,Hà Giang,Tuyên Quang,mapped
BTS_06102,Fake Telecom Station 06102,8.916146,104.894511,Cà Mau,Cà Mau,mapped
BTS_06103,Fake Telecom Station 06103,11.90313,107.384348,Bình Phước,Đồng Nai,mapped
BTS_06104,Fake Telecom Station 06104,21.648917,107.315767,Lạng Sơn,Lạng Sơn,mapped
BTS_06105,Fake Telecom Station 06105,10.037646,106.349235,Bến Tre,Vĩnh Long,mapped
BTS_06106,Fake Telecom Station 06106,10.993092,107.733161,Bình Thuận,Lâm Đồng,mapped
BTS_06107,Fake Telecom Station 06107,12.737111,108.621911,Đắk Lắk,Đắk Lắk,mapped
BTS_06108,Fake Telecom Station 06108,12.546228,108.36566,Đắk Lắk,Đắk Lắk,mapped
BTS_06109,Fake Telecom Station 06109,14.336451,108.894603,Bình Định,Gia Lai,mapped
BTS_06110,Fake Telecom Station 06110,11.643085,107.037995,Bình Phước,Đồng Nai,mapped
BTS_06111,Fake Telecom Station 06111,11.832923,108.07505,Lâm Đồng,Lâm Đồng,mapped
BTS_06112,Fake Telecom Station 06112,12.804857,109.345748,Khánh Hòa,Khánh Hòa,mapped
BTS_06113,Fake Telecom Station 06113,20.750762,104.61993,Sơn La,Sơn La,mapped
BTS_06114,Fake Telecom Station 06114,11.587903,107.712612,Lâm Đồng,Lâm Đồng,mapped
BTS_06115,Fake Telecom Station 06115,12.856533,108.734345,Đắk Lắk,Đắk Lắk,mapped
BTS_06116,Fake Telecom Station 06116,21.171409,105.577523,Vĩnh Phúc,Phú Thọ,mapped
BTS_06117,Fake Telecom Station 06117,16.242234,107.80267,Thừa Thiên Huế,Huế,mapped
BTS_06118,Fake Telecom Station 06118,14.192595,108.810728,Bình Định,Gia Lai,mapped
BTS_06119,Fake Telecom Station 06119,21.086808,103.30375,Sơn La,Sơn La,mapped
BTS_06120,Fake Telecom Station 06120,14.892982,108.043936,Kon Tum,Quảng Ngãi,mapped
BTS_06121,Fake Telecom Station 06121,22.606493,105.159255,Tuyên Quang,Tuyên Quang,mapped
BTS_06122,Fake Telecom Station 06122,22.119346,102.504566,Điện Biên,Điện Biên,mapped
BTS_06123,Fake Telecom Station 06123,20.960014,104.81205,Sơn La,Sơn La,mapped
BTS_06124,Fake Telecom Station 06124,12.259628,107.655314,Đắk Nông,Lâm Đồng,mapped
BTS_06125,Fake Telecom Station 06125,14.773439,108.012446,Kon Tum,Quảng Ngãi,mapped
BTS_06126,Fake Telecom Station 06126,21.185456,105.046864,Phú Thọ,Phú Thọ,mapped
BTS_06127,Fake Telecom Station 06127,12.292569,108.067725,Đắk Nông,Lâm Đồng,mapped
BTS_06128,Fake Telecom Station 06128,13.020105,109.018952,Phú Yên,Đắk Lắk,mapped
BTS_06129,Fake Telecom Station 06129,11.090271,106.425879,Tây Ninh,Tây Ninh,mapped
BTS_06130,Fake Telecom Station 06130,19.294246,105.513636,Nghệ An,Nghệ An,mapped
BTS_06131,Fake Telecom Station 06131,14.264167,108.989633,Bình Định,Gia Lai,mapped
BTS_06132,Fake Telecom Station 06132,21.279118,107.455286,Quảng Ninh,Quảng Ninh,mapped
BTS_06133,Fake Telecom Station 06133,13.661687,108.912688,Bình Định,Gia Lai,mapped
BTS_06134,Fake Telecom Station 06134,10.371864,105.00833,An Giang,An Giang,mapped
BTS_06135,Fake Telecom Station 06135,21.318471,107.496119,Quảng Ninh,Quảng Ninh,mapped
BTS_06136,Fake Telecom Station 06136,19.976439,105.609565,Thanh Hóa,Thanh Hóa,mapped
BTS_06137,Fake Telecom Station 06137,19.256514,104.199654,Nghệ An,Nghệ An,mapped
BTS_06138,Fake Telecom Station 06138,20.484783,105.936553,Hà Nam,Ninh Bình,mapped
BTS_06139,Fake Telecom Station 06139,9.29162,105.791479,Bạc Liêu,Cà Mau,mapped
BTS_06140,Fake Telecom Station 06140,12.491511,109.056023,Khánh Hòa,Khánh Hòa,mapped
BTS_06141,Fake Telecom Station 06141,21.815593,104.489564,Yên Bái,Lào Cai,mapped
BTS_06142,Fake Telecom Station 06142,19.16054,104.728586,Nghệ An,Nghệ An,mapped
BTS_06143,Fake Telecom Station 06143,16.554564,106.6629,Quảng Trị,Quảng Trị,mapped
BTS_06144,Fake Telecom Station 06144,21.197952,105.510654,Hà Nội	,Hà Nội,mapped
BTS_06145,Fake Telecom Station 06145,20.37174,104.942729,Thanh Hóa,Thanh Hóa,mapped
BTS_06146,Fake Telecom Station 06146,21.529362,103.288174,Điện Biên,Điện Biên,mapped
BTS_06147,Fake Telecom Station 06147,12.396355,108.670735,Đắk Lắk,Đắk Lắk,mapped
BTS_06148,Fake Telecom Station 06148,21.562048,106.189172,Bắc Giang,Bắc Ninh,mapped
BTS_06149,Fake Telecom Station 06149,11.566647,108.45438,Lâm Đồng,Lâm Đồng,mapped
BTS_06150,Fake Telecom Station 06150,13.552824,109.226623,Phú Yên,Đắk Lắk,mapped
BTS_06151,Fake Telecom Station 06151,17.527983,106.566775,Quảng Bình,Quảng Trị,mapped
BTS_06152,Fake Telecom Station 06152,15.670694,107.382636,Quảng Nam,Đà Nẵng,mapped
BTS_06153,Fake Telecom Station 06153,12.496822,108.289623,Đắk Lắk,Đắk Lắk,mapped
BTS_06154,Fake Telecom Station 06154,11.210296,107.668845,Bình Thuận,Lâm Đồng,mapped
BTS_06155,Fake Telecom Station 06155,10.869128,107.428738,Đồng Nai,Đồng Nai,mapped
BTS_06156,Fake Telecom Station 06156,21.126899,103.849152,Sơn La,Sơn La,mapped
BTS_06157,Fake Telecom Station 06157,21.268751,104.617143,Sơn La,Sơn La,mapped
BTS_06158,Fake Telecom Station 06158,16.04904,107.568977,Thừa Thiên Huế,Huế,mapped
BTS_06159,Fake Telecom Station 06159,11.498565,108.750301,Ninh Thuận,Khánh Hòa,mapped
BTS_06160,Fake Telecom Station 06160,14.504896,107.958697,Kon Tum,Quảng Ngãi,mapped
BTS_06161,Fake Telecom Station 06161,14.79858,107.799935,Kon Tum,Quảng Ngãi,mapped
BTS_06162,Fake Telecom Station 06162,21.296359,105.251482,Phú Thọ,Phú Thọ,mapped
BTS_06163,Fake Telecom Station 06163,10.02633,105.41633,Kiên Giang,An Giang,mapped
BTS_06164,Fake Telecom Station 06164,19.118053,104.898085,Nghệ An,Nghệ An,mapped
BTS_06165,Fake Telecom Station 06165,22.129396,103.977107,Lào Cai,Lào Cai,mapped
BTS_06166,Fake Telecom Station 06166,10.808869,107.844775,Bình Thuận,Lâm Đồng,mapped
BTS_06167,Fake Telecom Station 06167,20.672326,105.389348,Hòa Bình,Phú Thọ,mapped
BTS_06168,Fake Telecom Station 06168,20.547433,105.569184,Hòa Bình,Phú Thọ,mapped
BTS_06169,Fake Telecom Station 06169,22.383628,106.038023,Bắc Kạn,Thái Nguyên,mapped
BTS_06170,Fake Telecom Station 06170,10.89777,106.358481,Long An,Tây Ninh,mapped
BTS_06171,Fake Telecom Station 06171,22.094554,102.542537,Điện Biên,Điện Biên,mapped
BTS_06172,Fake Telecom Station 06172,14.622773,107.764507,Kon Tum,Quảng Ngãi,mapped
BTS_06173,Fake Telecom Station 06173,18.970859,104.939169,Nghệ An,Nghệ An,mapped
BTS_06174,Fake Telecom Station 06174,10.12385,106.498276,Bến Tre,Vĩnh Long,mapped
BTS_06175,Fake Telecom Station 06175,16.119873,107.576584,Thừa Thiên Huế,Huế,mapped
BTS_06176,Fake Telecom Station 06176,21.614315,107.24181,Lạng Sơn,Lạng Sơn,mapped
BTS_06177,Fake Telecom Station 06177,11.057074,106.480601,Ho Chi Minh,TPHCM,mapped
BTS_06178,Fake Telecom Station 06178,21.93887,106.943014,Lạng Sơn,Lạng Sơn,mapped
BTS_06179,Fake Telecom Station 06179,14.933921,108.078991,Kon Tum,Quảng Ngãi,mapped
BTS_06180,Fake Telecom Station 06180,13.143642,108.215513,Đắk Lắk,Đắk Lắk,mapped
BTS_06181,Fake Telecom Station 06181,14.914635,108.652054,Quảng Ngãi,Quảng Ngãi,mapped
BTS_06182,Fake Telecom Station 06182,17.400755,106.187578,Quảng Bình,Quảng Trị,mapped
BTS_06183,Fake Telecom Station 06183,12.196388,107.778141,Đắk Nông,Lâm Đồng,mapped
BTS_06184,Fake Telecom Station 06184,22.174699,105.648517,Bắc Kạn,Thái Nguyên,mapped
BTS_06185,Fake Telecom Station 06185,16.722191,106.760481,Quảng Trị,Quảng Trị,mapped
BTS_06186,Fake Telecom Station 06186,22.172525,105.697982,Bắc Kạn,Thái Nguyên,mapped
BTS_06187,Fake Telecom Station 06187,10.793809,107.515726,Đồng Nai,Đồng Nai,mapped
BTS_06188,Fake Telecom Station 06188,21.449965,102.96502,Điện Biên,Điện Biên,mapped
BTS_06189,Fake Telecom Station 06189,11.757537,106.523247,Bình Phước,Đồng Nai,mapped
BTS_06190,Fake Telecom Station 06190,22.846018,106.689372,Cao Bằng,Cao Bằng,mapped
BTS_06191,Fake Telecom Station 06191,20.802074,104.918481,Sơn La,Sơn La,mapped
BTS_06192,Fake Telecom Station 06192,10.495002,104.972081,An Giang,An Giang,mapped
BTS_06193,Fake Telecom Station 06193,21.347456,106.686245,Bắc Giang,Bắc Ninh,mapped
BTS_06194,Fake Telecom Station 06194,20.438591,105.759928,Hòa Bình,Phú Thọ,mapped
BTS_06195,Fake Telecom Station 06195,21.40349,107.609209,Quảng Ninh,Quảng Ninh,mapped
BTS_06196,Fake Telecom Station 06196,8.921234,105.01837,Cà Mau,Cà Mau,mapped
BTS_06197,Fake Telecom Station 06197,20.818086,104.42358,Sơn La,Sơn La,mapped
BTS_06198,Fake Telecom Station 06198,12.069828,109.070147,Khánh Hòa,Khánh Hòa,mapped
BTS_06199,Fake Telecom Station 06199,11.677204,108.34363,Lâm Đồng,Lâm Đồng,mapped
BTS_06200,Fake Telecom Station 06200,11.556277,108.852811,Ninh Thuận,Khánh Hòa,mapped
BTS_06201,Fake Telecom Station 06201,10.127223,106.605139,Bến Tre,Vĩnh Long,mapped
BTS_06202,Fake Telecom Station 06202,13.304241,109.074188,Phú Yên,Đắk Lắk,mapped
BTS_06203,Fake Telecom Station 06203,19.648502,105.762161,Thanh Hóa,Thanh Hóa,mapped
BTS_06204,Fake Telecom Station 06204,13.216781,108.141299,Đắk Lắk,Đắk Lắk,mapped
BTS_06205,Fake Telecom Station 06205,12.109023,108.5287,Lâm Đồng,Lâm Đồng,mapped
BTS_06206,Fake Telecom Station 06206,19.611449,104.425978,Nghệ An,Nghệ An,mapped
BTS_06207,Fake Telecom Station 06207,21.026668,107.847061,Quảng Ninh,Quảng Ninh,mapped
BTS_06208,Fake Telecom Station 06208,15.481212,108.40204,Quảng Nam,Đà Nẵng,mapped
BTS_06209,Fake Telecom Station 06209,10.920039,106.990024,Đồng Nai,Đồng Nai,mapped
BTS_06210,Fake Telecom Station 06210,11.046455,106.412722,Tây Ninh,Tây Ninh,mapped
BTS_06211,Fake Telecom Station 06211,22.004076,103.248758,Điện Biên,Điện Biên,mapped
BTS_06212,Fake Telecom Station 06212,14.161325,107.829816,Gia Lai,Gia Lai,mapped
BTS_06213,Fake Telecom Station 06213,11.240642,106.397793,Bình Dương,TPHCM,mapped
BTS_06214,Fake Telecom Station 06214,18.722174,105.122677,Nghệ An,Nghệ An,mapped
BTS_06215,Fake Telecom Station 06215,19.07633,105.38822,Nghệ An,Nghệ An,mapped
BTS_06216,Fake Telecom Station 06216,22.394886,104.369496,Lào Cai,Lào Cai,mapped
BTS_06217,Fake Telecom Station 06217,21.047627,105.240763,Phú Thọ,Phú Thọ,mapped
BTS_06218,Fake Telecom Station 06218,19.437396,105.658456,Thanh Hóa,Thanh Hóa,mapped
BTS_06219,Fake Telecom Station 06219,22.464565,105.042889,Hà Giang,Tuyên Quang,mapped
BTS_06220,Fake Telecom Station 06220,20.375935,106.328004,Thái Bình,Hưng Yên,mapped
BTS_06221,Fake Telecom Station 06221,22.632798,105.557178,Bắc Kạn,Thái Nguyên,mapped
BTS_06222,Fake Telecom Station 06222,11.612606,109.079471,Ninh Thuận,Khánh Hòa,mapped
BTS_06223,Fake Telecom Station 06223,23.25406,105.358668,Hà Giang,Tuyên Quang,mapped
BTS_06224,Fake Telecom Station 06224,13.625167,108.157548,Gia Lai,Gia Lai,mapped
BTS_06225,Fake Telecom Station 06225,22.464579,104.639232,Hà Giang,Tuyên Quang,mapped
BTS_06226,Fake Telecom Station 06226,21.744237,106.856229,Lạng Sơn,Lạng Sơn,mapped
BTS_06227,Fake Telecom Station 06227,10.070618,105.973442,Vĩnh Long,Vĩnh Long,mapped
BTS_06228,Fake Telecom Station 06228,12.414694,109.186978,Khánh Hòa,Khánh Hòa,mapped
BTS_06229,Fake Telecom Station 06229,12.270782,107.98496,Đắk Nông,Lâm Đồng,mapped
BTS_06230,Fake Telecom Station 06230,13.850165,109.115194,Bình Định,Gia Lai,mapped
BTS_06231,Fake Telecom Station 06231,9.848189,106.121026,Trà Vinh,Vĩnh Long,mapped
BTS_06232,Fake Telecom Station 06232,19.285697,104.064456,Nghệ An,Nghệ An,mapped
BTS_06233,Fake Telecom Station 06233,12.548162,108.788086,Đắk Lắk,Đắk Lắk,mapped
BTS_06234,Fake Telecom Station 06234,20.972224,103.680913,Sơn La,Sơn La,mapped
BTS_06235,Fake Telecom Station 06235,11.209719,108.029043,Bình Thuận,Lâm Đồng,mapped
BTS_06236,Fake Telecom Station 06236,14.294972,108.949042,Bình Định,Gia Lai,mapped
BTS_06237,Fake Telecom Station 06237,14.727672,107.919467,Kon Tum,Quảng Ngãi,mapped
BTS_06238,Fake Telecom Station 06238,20.283771,106.04121,Nam Định,Ninh Bình,mapped
BTS_06239,Fake Telecom Station 06239,22.38714,102.749388,Lai Châu,Lai Châu,mapped
BTS_06240,Fake Telecom Station 06240,10.352461,105.861405,Tiền Giang,Đồng Tháp,mapped
BTS_06241,Fake Telecom Station 06241,18.651355,105.769589,Hà Tĩnh,Hà Tĩnh,mapped
BTS_06242,Fake Telecom Station 06242,20.793592,105.19397,Hòa Bình,Phú Thọ,mapped
BTS_06243,Fake Telecom Station 06243,9.783056,105.327548,Kiên Giang,An Giang,mapped
BTS_06244,Fake Telecom Station 06244,22.130064,104.335723,Lào Cai,Lào Cai,mapped
BTS_06245,Fake Telecom Station 06245,14.998094,108.320029,Kon Tum,Quảng Ngãi,mapped
BTS_06246,Fake Telecom Station 06246,22.588134,104.222795,Lào Cai,Lào Cai,mapped
BTS_06247,Fake Telecom Station 06247,10.417969,106.336427,Tiền Giang,Đồng Tháp,mapped
BTS_06248,Fake Telecom Station 06248,20.879989,103.796824,Sơn La,Sơn La,mapped
BTS_06249,Fake Telecom Station 06249,9.210539,105.368286,Bạc Liêu,Cà Mau,mapped
BTS_06250,Fake Telecom Station 06250,13.202145,107.886531,Đắk Lắk,Đắk Lắk,mapped
BTS_06251,Fake Telecom Station 06251,16.119352,108.020943,Đà Nẵng,Đà Nẵng,mapped
BTS_06252,Fake Telecom Station 06252,21.51799,103.294446,Điện Biên,Điện Biên,mapped
BTS_06253,Fake Telecom Station 06253,12.699224,109.130006,Khánh Hòa,Khánh Hòa,mapped
BTS_06254,Fake Telecom Station 06254,21.709192,105.202611,Tuyên Quang,Tuyên Quang,mapped
BTS_06255,Fake Telecom Station 06255,10.846371,107.373825,Đồng Nai,Đồng Nai,mapped
BTS_06256,Fake Telecom Station 06256,15.602839,108.504569,Quảng Nam,Đà Nẵng,mapped
BTS_06257,Fake Telecom Station 06257,16.064048,108.076098,Đà Nẵng,Đà Nẵng,mapped
BTS_06258,Fake Telecom Station 06258,19.407677,105.199439,Nghệ An,Nghệ An,mapped
BTS_06259,Fake Telecom Station 06259,10.8513,107.527116,Đồng Nai,Đồng Nai,mapped
BTS_06260,Fake Telecom Station 06260,14.705899,108.237127,Kon Tum,Quảng Ngãi,mapped
BTS_06261,Fake Telecom Station 06261,22.267062,104.321803,Lào Cai,Lào Cai,mapped
BTS_06262,Fake Telecom Station 06262,18.323256,105.854615,Hà Tĩnh,Hà Tĩnh,mapped
BTS_06263,Fake Telecom Station 06263,10.133944,104.895809,Kiên Giang,An Giang,mapped
BTS_06264,Fake Telecom Station 06264,22.879077,105.374173,Cao Bằng,Cao Bằng,mapped
BTS_06265,Fake Telecom Station 06265,21.102445,103.992813,Sơn La,Sơn La,mapped
BTS_06266,Fake Telecom Station 06266,12.774849,109.058445,Phú Yên,Đắk Lắk,mapped
BTS_06267,Fake Telecom Station 06267,20.024634,105.43274,Thanh Hóa,Thanh Hóa,mapped
BTS_06268,Fake Telecom Station 06268,22.188865,105.179152,Tuyên Quang,Tuyên Quang,mapped
BTS_06269,Fake Telecom Station 06269,20.845392,105.851622,Hà Nội	,Hà Nội,mapped
BTS_06270,Fake Telecom Station 06270,20.268996,104.934894,Thanh Hóa,Thanh Hóa,mapped
BTS_06271,Fake Telecom Station 06271,13.115286,107.567463,Đắk Lắk,Đắk Lắk,mapped
BTS_06272,Fake Telecom Station 06272,10.787184,105.530049,Đồng Tháp,Đồng Tháp,mapped
BTS_06273,Fake Telecom Station 06273,13.459067,108.749578,Gia Lai,Gia Lai,mapped
BTS_06274,Fake Telecom Station 06274,10.675873,107.738761,Bình Thuận,Lâm Đồng,mapped
BTS_06275,Fake Telecom Station 06275,18.753237,105.725156,Nghệ An,Nghệ An,mapped
BTS_06276,Fake Telecom Station 06276,15.876052,107.810636,Quảng Nam,Đà Nẵng,mapped
BTS_06277,Fake Telecom Station 06277,11.294142,107.524767,Đồng Nai,Đồng Nai,mapped
BTS_06278,Fake Telecom Station 06278,9.960894,105.912279,Vĩnh Long,Vĩnh Long,mapped
BTS_06279,Fake Telecom Station 06279,20.890102,106.683508,Hải Phòng,Hải Phòng,mapped
BTS_06280,Fake Telecom Station 06280,19.758825,104.834386,Nghệ An,Nghệ An,mapped
BTS_06281,Fake Telecom Station 06281,13.436156,108.700002,Gia Lai,Gia Lai,mapped
BTS_06282,Fake Telecom Station 06282,18.702514,105.527586,Nghệ An,Nghệ An,mapped
BTS_06283,Fake Telecom Station 06283,8.879806,104.853298,Cà Mau,Cà Mau,mapped
BTS_06284,Fake Telecom Station 06284,22.510894,102.394169,Lai Châu,Lai Châu,mapped
BTS_06285,Fake Telecom Station 06285,21.126077,107.038374,Quảng Ninh,Quảng Ninh,mapped
BTS_06286,Fake Telecom Station 06286,18.470397,105.588251,Hà Tĩnh,Hà Tĩnh,mapped
BTS_06287,Fake Telecom Station 06287,22.902654,105.770145,Cao Bằng,Cao Bằng,mapped
BTS_06288,Fake Telecom Station 06288,23.262328,105.291409,Hà Giang,Tuyên Quang,mapped
BTS_06289,Fake Telecom Station 06289,22.225106,105.245685,Tuyên Quang,Tuyên Quang,mapped
BTS_06290,Fake Telecom Station 06290,14.690951,107.678509,Kon Tum,Quảng Ngãi,mapped
BTS_06291,Fake Telecom Station 06291,22.327585,105.748527,Bắc Kạn,Thái Nguyên,mapped
BTS_06292,Fake Telecom Station 06292,20.587285,104.94624,Thanh Hóa,Thanh Hóa,mapped
BTS_06293,Fake Telecom Station 06293,20.876068,106.85499,Hải Phòng,Hải Phòng,mapped
BTS_06294,Fake Telecom Station 06294,21.889523,107.03166,Lạng Sơn,Lạng Sơn,mapped
BTS_06295,Fake Telecom Station 06295,22.500905,105.466054,Tuyên Quang,Tuyên Quang,mapped
BTS_06296,Fake Telecom Station 06296,19.462382,105.624855,Thanh Hóa,Thanh Hóa,mapped
BTS_06297,Fake Telecom Station 06297,19.108028,105.585522,Nghệ An,Nghệ An,mapped
BTS_06298,Fake Telecom Station 06298,11.615241,106.765857,Bình Phước,Đồng Nai,mapped
BTS_06299,Fake Telecom Station 06299,22.809971,104.207456,Lào Cai,Lào Cai,mapped
BTS_06300,Fake Telecom Station 06300,22.302241,105.768067,Bắc Kạn,Thái Nguyên,mapped
BTS_06301,Fake Telecom Station 06301,21.198131,106.508732,Hải Dương,Hải Phòng,mapped
BTS_06302,Fake Telecom Station 06302,15.159296,108.307162,Quảng Nam,Đà Nẵng,mapped
BTS_06303,Fake Telecom Station 06303,22.784773,106.352053,Cao Bằng,Cao Bằng,mapped
BTS_06304,Fake Telecom Station 06304,11.653316,106.373077,Tây Ninh,Tây Ninh,mapped
BTS_06305,Fake Telecom Station 06305,15.060639,107.65026,Kon Tum,Quảng Ngãi,mapped
BTS_06306,Fake Telecom Station 06306,14.378361,108.595339,Gia Lai,Gia Lai,mapped
BTS_06307,Fake Telecom Station 06307,21.838699,104.93476,Yên Bái,Lào Cai,mapped
BTS_06308,Fake Telecom Station 06308,11.027323,108.315594,Bình Thuận,Lâm Đồng,mapped
BTS_06309,Fake Telecom Station 06309,19.658628,105.668747,Thanh Hóa,Thanh Hóa,mapped
BTS_06310,Fake Telecom Station 06310,17.621235,105.980368,Quảng Bình,Quảng Trị,mapped
BTS_06311,Fake Telecom Station 06311,22.685391,105.567812,Cao Bằng,Cao Bằng,mapped
BTS_06312,Fake Telecom Station 06312,16.487329,107.264917,Thừa Thiên Huế,Huế,mapped
BTS_06313,Fake Telecom Station 06313,22.595341,106.308238,Cao Bằng,Cao Bằng,mapped
BTS_06314,Fake Telecom Station 06314,19.398434,105.492287,Nghệ An,Nghệ An,mapped
BTS_06315,Fake Telecom Station 06315,17.669286,106.14538,Quảng Bình,Quảng Trị,mapped
BTS_06316,Fake Telecom Station 06316,14.810852,107.864444,Kon Tum,Quảng Ngãi,mapped
BTS_06317,Fake Telecom Station 06317,19.665762,105.56028,Thanh Hóa,Thanh Hóa,mapped
BTS_06318,Fake Telecom Station 06318,15.476022,108.545142,Quảng Nam,Đà Nẵng,mapped
BTS_06319,Fake Telecom Station 06319,16.406895,107.381451,Thừa Thiên Huế,Huế,mapped
BTS_06320,Fake Telecom Station 06320,10.655695,105.145829,An Giang,An Giang,mapped
BTS_06321,Fake Telecom Station 06321,18.056443,106.287492,Hà Tĩnh,Hà Tĩnh,mapped
BTS_06322,Fake Telecom Station 06322,14.178261,109.042093,Bình Định,Gia Lai,mapped
BTS_06323,Fake Telecom Station 06323,14.615175,107.916011,Kon Tum,Quảng Ngãi,mapped
BTS_06324,Fake Telecom Station 06324,11.983337,108.349234,Lâm Đồng,Lâm Đồng,mapped
BTS_06325,Fake Telecom Station 06325,12.24886,108.252809,Đắk Lắk,Đắk Lắk,mapped
BTS_06326,Fake Telecom Station 06326,20.67517,106.160641,Hưng Yên,Hưng Yên,mapped
BTS_06327,Fake Telecom Station 06327,21.793391,103.996252,Yên Bái,Lào Cai,mapped
BTS_06328,Fake Telecom Station 06328,16.357137,107.504654,Thừa Thiên Huế,Huế,mapped
BTS_06329,Fake Telecom Station 06329,22.459341,105.91924,Bắc Kạn,Thái Nguyên,mapped
BTS_06330,Fake Telecom Station 06330,19.348551,105.767071,Thanh Hóa,Thanh Hóa,mapped
BTS_06331,Fake Telecom Station 06331,17.148667,106.897026,Quảng Bình,Quảng Trị,mapped
BTS_06332,Fake Telecom Station 06332,21.668948,104.206619,Yên Bái,Lào Cai,mapped
BTS_06333,Fake Telecom Station 06333,11.867639,109.055248,Khánh Hòa,Khánh Hòa,mapped
BTS_06334,Fake Telecom Station 06334,12.771121,108.722597,Đắk Lắk,Đắk Lắk,mapped
BTS_06335,Fake Telecom Station 06335,12.468655,107.894478,Đắk Nông,Lâm Đồng,mapped
BTS_06336,Fake Telecom Station 06336,10.567594,107.265088,Bà Rịa–Vũng Tàu,TPHCM,mapped
BTS_06337,Fake Telecom Station 06337,11.356166,106.364048,Tây Ninh,Tây Ninh,mapped
BTS_06338,Fake Telecom Station 06338,13.462559,108.420785,Gia Lai,Gia Lai,mapped
BTS_06339,Fake Telecom Station 06339,17.12864,106.66038,Quảng Bình,Quảng Trị,mapped
BTS_06340,Fake Telecom Station 06340,19.515165,104.586195,Nghệ An,Nghệ An,mapped
BTS_06341,Fake Telecom Station 06341,11.504504,106.367716,Tây Ninh,Tây Ninh,mapped
BTS_06342,Fake Telecom Station 06342,21.11968,105.931689,Hà Nội	,Hà Nội,mapped
BTS_06343,Fake Telecom Station 06343,20.996299,103.230988,Điện Biên,Điện Biên,mapped
BTS_06344,Fake Telecom Station 06344,15.777614,107.780185,Quảng Nam,Đà Nẵng,mapped
BTS_06345,Fake Telecom Station 06345,12.68406,108.130626,Đắk Lắk,Đắk Lắk,mapped
BTS_06346,Fake Telecom Station 06346,20.745211,105.522146,Hòa Bình,Phú Thọ,mapped
BTS_06347,Fake Telecom Station 06347,11.02993,107.060048,Đồng Nai,Đồng Nai,mapped
BTS_06348,Fake Telecom Station 06348,20.932415,103.186118,Điện Biên,Điện Biên,mapped
BTS_06349,Fake Telecom Station 06349,14.194174,108.663401,Gia Lai,Gia Lai,mapped
