id,name,latitude,longitude,old_province,new_province,province_mapping_status
BTS_01189,Fake Telecom Station 01189,10.220102,105.036096,Kiên Giang,An Giang,mapped
BTS_01190,Fake Telecom Station 01190,14.320884,108.322858,Gia Lai,Gia Lai,mapped
BTS_01191,Fake Telecom Station 01191,16.011858,108.154346,Đà Nẵng,Đà Nẵng,mapped
BTS_01192,Fake Telecom Station 01192,13.873119,107.589285,Gia Lai,Gia Lai,mapped
BTS_01193,Fake Telecom Station 01193,21.633038,104.757155,Yên Bái,Lào Cai,mapped
BTS_01194,Fake Telecom Station 01194,19.030888,105.584533,Nghệ An,Nghệ An,mapped
BTS_01195,Fake Telecom Station 01195,21.051068,104.108453,Sơn La,Sơn La,mapped
BTS_01196,Fake Telecom Station 01196,10.628903,106.232257,Long An,Tây Ninh,mapped
BTS_01197,Fake Telecom Station 01197,19.428365,104.326962,Nghệ An,Nghệ An,mapped
BTS_01198,Fake Telecom Station 01198,22.038747,104.812189,Yên Bái,Lào Cai,mapped
BTS_01199,Fake Telecom Station 01199,19.683553,105.120593,Nghệ An,Nghệ An,mapped
BTS_01200,Fake Telecom Station 01200,22.060289,103.729837,Lai Châu,Lai Châu,mapped
BTS_01201,Fake Telecom Station 01201,21.304224,103.113183,Điện Biên,Điện Biên,mapped
BTS_01202,Fake Telecom Station 01202,21.398075,105.325813,Phú Thọ,Phú Thọ,mapped
BTS_01203,Fake Telecom Station 01203,18.291108,105.571431,Hà Tĩnh,Hà Tĩnh,mapped
BTS_01204,Fake Telecom Station 01204,10.439044,105.352297,An Giang,An Giang,mapped
BTS_01205,Fake Telecom Station 01205,17.668577,106.238869,Quảng Bình,Quảng Trị,mapped
BTS_01206,Fake Telecom Station 01206,10.94405,107.529808,Đồng Nai,Đồng Nai,mapped
BTS_01207,Fake Telecom Station 01207,22.730701,105.9614,Cao Bằng,Cao Bằng,mapped
BTS_01208,Fake Telecom Station 01208,15.864427,108.380182,Quảng Nam,Đà Nẵng,mapped
BTS_01209,Fake Telecom Station 01209,21.140935,106.59658,Quảng Ninh,Quảng Ninh,mapped
BTS_01210,Fake Telecom Station 01210,20.93815,104.562986,Sơn La,Sơn La,mapped
BTS_01211,Fake Telecom Station 01211,9.844403,104.614038,Kiên Giang,An Giang,mapped
BTS_01212,Fake Telecom Station 01212,10.699606,105.969944,Long An,Tây Ninh,mapped
BTS_01213,Fake Telecom Station 01213,19.164835,105.013869,Nghệ An,Nghệ An,mapped
BTS_01214,Fake Telecom Station 01214,22.163935,106.200413,Bắc Kạn,Thái Nguyên,mapped
BTS_01215,Fake Telecom Station 01215,21.834434,106.368684,Lạng Sơn,Lạng Sơn,mapped
BTS_01216,Fake Telecom Station 01216,22.045139,103.147341,Điện Biên,Điện Biên,mapped
BTS_01217,Fake Telecom Station 01217,19.590603,105.183947,Nghệ An,Nghệ An,mapped
BTS_01218,Fake Telecom Station 01218,19.233687,104.382753,Nghệ An,Nghệ An,mapped
BTS_01219,Fake Telecom Station 01219,11.815864,108.729543,Ninh Thuận,Khánh Hòa,mapped
BTS_01220,Fake Telecom Station 01220,9.551896,106.488237,Trà Vinh,Vĩnh Long,mapped
BTS_01221,Fake Telecom Station 01221,15.354101,108.853271,Quảng Ngãi,Quảng Ngãi,mapped
BTS_01222,Fake Telecom Station 01222,21.218978,106.506219,Hải Dương,Hải Phòng,mapped
BTS_01223,Fake Telecom Station 01223,21.971739,103.701265,Lai Châu,Lai Châu,mapped
BTS_01224,Fake Telecom Station 01224,13.499927,107.992474,Gia Lai,Gia Lai,mapped
BTS_01225,Fake Telecom Station 01225,10.932281,106.497748,Ho Chi Minh,TPHCM,mapped
BTS_01226,Fake Telecom Station 01226,16.224477,107.519465,Thừa Thiên Huế,Huế,mapped
BTS_01227,Fake Telecom Station 01227,21.940731,104.546995,Yên Bái,Lào Cai,mapped
BTS_01228,Fake Telecom Station 01228,17.163101,106.5924,Quảng Bình,Quảng Trị,mapped
BTS_01229,Fake Telecom Station 01229,12.737811,108.9372,Đắk Lắk,Đắk Lắk,mapped
BTS_01230,Fake Telecom Station 01230,9.620974,105.686016,Sóc Trăng,Cần Thơ,mapped
BTS_01231,Fake Telecom Station 01231,21.569518,103.458305,Điện Biên,Điện Biên,mapped
BTS_01232,Fake Telecom Station 01232,19.842643,105.083572,Nghệ An,Nghệ An,mapped
BTS_01233,Fake Telecom Station 01233,22.709189,106.187904,Cao Bằng,Cao Bằng,mapped
BTS_01234,Fake Telecom Station 01234,20.163092,106.136902,Ninh Bình,Ninh Bình,mapped
BTS_01235,Fake Telecom Station 01235,13.602637,108.059436,Gia Lai,Gia Lai,mapped
BTS_01236,Fake Telecom Station 01236,21.579824,105.784407,Thái Nguyên,Thái Nguyên,mapped
BTS_01237,Fake Telecom Station 01237,11.991523,106.877861,Bình Phước,Đồng Nai,mapped
BTS_01238,Fake Telecom Station 01238,17.094765,106.846616,Quảng Bình,Quảng Trị,mapped
BTS_01239,Fake Telecom Station 01239,10.561021,106.583798,Long An,Tây Ninh,mapped
BTS_01240,Fake Telecom Station 01240,13.075424,109.31369,Phú Yên,Đắk Lắk,mapped
BTS_01241,Fake Telecom Station 01241,20.212585,106.378815,Nam Định,Ninh Bình,mapped
BTS_01242,Fake Telecom Station 01242,10.979544,106.437433,Ho Chi Minh,TPHCM,mapped
BTS_01243,Fake Telecom Station 01243,13.988544,108.080749,Gia Lai,Gia Lai,mapped
BTS_01244,Fake Telecom Station 01244,20.86393,106.587318,Hải Dương,Hải Phòng,mapped
BTS_01245,Fake Telecom Station 01245,12.82557,107.701519,Đắk Lắk,Đắk Lắk,mapped
BTS_01246,Fake Telecom Station 01246,22.216129,106.284449,Lạng Sơn,Lạng Sơn,mapped
BTS_01247,Fake Telecom Station 01247,13.893667,108.409006,Gia Lai,Gia Lai,mapped
BTS_01248,Fake Telecom Station 01248,11.308002,105.923555,Tây Ninh,Tây Ninh,mapped
BTS_01249,Fake Telecom Station 01249,11.148362,107.748876,Bình Thuận,Lâm Đồng,mapped
BTS_01250,Fake Telecom Station 01250,18.798256,105.259878,Nghệ An,Nghệ An,mapped
BTS_01251,Fake Telecom Station 01251,16.186701,107.320029,Thừa Thiên Huế,Huế,mapped
BTS_01252,Fake Telecom Station 01252,14.892352,108.111471,Kon Tum,Quảng Ngãi,mapped
BTS_01253,Fake Telecom Station 01253,21.178079,105.871397,Hà Nội	,Hà Nội,mapped
BTS_01254,Fake Telecom Station 01254,18.0162,106.15628,Hà Tĩnh,Hà Tĩnh,mapped
BTS_01255,Fake Telecom Station 01255,20.543335,105.840328,Hà Nam,Ninh Bình,mapped
BTS_01256,Fake Telecom Station 01256,21.550546,103.890764,Sơn La,Sơn La,mapped
BTS_01257,Fake Telecom Station 01257,16.821323,106.971617,Quảng Trị,Quảng Trị,mapped
BTS_01258,Fake Telecom Station 01258,12.319041,107.575465,Đắk Nông,Lâm Đồng,mapped
BTS_01259,Fake Telecom Station 01259,9.983613,105.270294,Kiên Giang,An Giang,mapped
BTS_01260,Fake Telecom Station 01260,9.58842,104.866989,Kiên Giang,An Giang,mapped
BTS_01261,Fake Telecom Station 01261,19.017503,105.034273,Nghệ An,Nghệ An,mapped
BTS_01262,Fake Telecom Station 01262,21.772571,104.773097,Yên Bái,Lào Cai,mapped
BTS_01263,Fake Telecom Station 01263,21.58659,104.132424,Sơn La,Sơn La,mapped
BTS_01264,Fake Telecom Station 01264,20.726949,105.950365,Hà Nội	,Hà Nội,mapped
BTS_01265,Fake Telecom Station 01265,17.934064,105.691931,Quảng Bình,Quảng Trị,mapped
BTS_01266,Fake Telecom Station 01266,12.663384,108.229877,Đắk Lắk,Đắk Lắk,mapped
BTS_01267,Fake Telecom Station 01267,22.125835,104.714228,Yên Bái,Lào Cai,mapped
BTS_01268,Fake Telecom Station 01268,21.638156,104.575614,Yên Bái,Lào Cai,mapped
BTS_01269,Fake Telecom Station 01269,11.751447,108.822535,Ninh Thuận,Khánh Hòa,mapped
BTS_01270,Fake Telecom Station 01270,10.740301,107.302301,Đồng Nai,Đồng Nai,mapped
BTS_01271,Fake Telecom Station 01271,21.228727,104.531272,Sơn La,Sơn La,mapped
BTS_01272,Fake Telecom Station 01272,22.880416,105.484413,Cao Bằng,Cao Bằng,mapped
BTS_01273,Fake Telecom Station 01273,10.70896,105.612179,Đồng Tháp,Đồng Tháp,mapped
BTS_01274,Fake Telecom Station 01274,22.119291,104.425138,Yên Bái,Lào Cai,mapped
BTS_01275,Fake Telecom Station 01275,16.296249,107.776631,Thừa Thiên Huế,Huế,mapped
BTS_01276,Fake Telecom Station 01276,22.259591,105.638606,Bắc Kạn,Thái Nguyên,mapped
BTS_01277,Fake Telecom Station 01277,21.46429,105.109085,Phú Thọ,Phú Thọ,mapped
BTS_01278,Fake Telecom Station 01278,21.472558,107.562347,Quảng Ninh,Quảng Ninh,mapped
BTS_01279,Fake Telecom Station 01279,11.162605,106.252735,Tây Ninh,Tây Ninh,mapped
BTS_01280,Fake Telecom Station 01280,19.28346,104.037848,Nghệ An,Nghệ An,mapped
BTS_01281,Fake Telecom Station 01281,19.406481,104.984286,Nghệ An,Nghệ An,mapped
BTS_01282,Fake Telecom Station 01282,11.341314,107.342652,Đồng Nai,Đồng Nai,mapped
BTS_01283,Fake Telecom Station 01283,12.983071,108.224793,Đắk Lắk,Đắk Lắk,mapped
BTS_01284,Fake Telecom Station 01284,20.647809,106.152968,Hưng Yên,Hưng Yên,mapped
BTS_01285,Fake Telecom Station 01285,14.494811,108.775,Bình Định,Gia Lai,mapped
BTS_01286,Fake Telecom Station 01286,21.409797,106.599071,Bắc Giang,Bắc Ninh,mapped
BTS_01287,Fake Telecom Station 01287,9.301297,105.914402,Sóc Trăng,Cần Thơ,mapped
BTS_01288,Fake Telecom Station 01288,22.635431,104.320055,Lào Cai,Lào Cai,mapped
BTS_01289,Fake Telecom Station 01289,11.496167,108.645581,Bình Thuận,Lâm Đồng,mapped
BTS_01290,Fake Telecom Station 01290,19.458658,105.737061,Thanh Hóa,Thanh Hóa,mapped
BTS_01291,Fake Telecom Station 01291,11.309139,108.330044,Bình Thuận,Lâm Đồng,mapped
BTS_01292,Fake Telecom Station 01292,22.311014,105.739871,Bắc Kạn,Thái Nguyên,mapped
BTS_01293,Fake Telecom Station 01293,20.91658,105.389432,Hòa Bình,Phú Thọ,mapped
BTS_01294,Fake Telecom Station 01294,19.41303,104.737108,Nghệ An,Nghệ An,mapped
BTS_01295,Fake Telecom Station 01295,13.242023,108.950071,Phú Yên,Đắk Lắk,mapped
BTS_01296,Fake Telecom Station 01296,13.204594,107.633772,Đắk Lắk,Đắk Lắk,mapped
BTS_01297,Fake Telecom Station 01297,21.250822,103.021746,Điện Biên,Điện Biên,mapped
BTS_01298,Fake Telecom Station 01298,22.269164,104.847456,Hà Giang,Tuyên Quang,mapped
BTS_01299,Fake Telecom Station 01299,22.041931,102.764576,Điện Biên,Điện Biên,mapped
BTS_01300,Fake Telecom Station 01300,11.634302,107.543878,Lâm Đồng,Lâm Đồng,mapped
BTS_01301,Fake Telecom Station 01301,19.370698,104.090643,Nghệ An,Nghệ An,mapped
BTS_01302,Fake Telecom Station 01302,13.962551,109.069207,Bình Định,Gia Lai,mapped
BTS_01303,Fake Telecom Station 01303,13.283655,108.771439,Gia Lai,Gia Lai,mapped
BTS_01304,Fake Telecom Station 01304,17.883135,106.042984,Quảng Bình,Quảng Trị,mapped
BTS_01305,Fake Telecom Station 01305,14.975121,108.018145,Kon Tum,Quảng Ngãi,mapped
BTS_01306,Fake Telecom Station 01306,11.444992,106.185317,Tây Ninh,Tây Ninh,mapped
BTS_01307,Fake Telecom Station 01307,20.582491,104.668424,Thanh Hóa,Thanh Hóa,mapped
BTS_01308,Fake Telecom Station 01308,18.542996,105.603974,Hà Tĩnh,Hà Tĩnh,mapped
BTS_01309,Fake Telecom Station 01309,22.213801,105.246325,Tuyên Quang,Tuyên Quang,mapped
BTS_01310,Fake Telecom Station 01310,21.631984,103.916374,Sơn La,Sơn La,mapped
BTS_01311,Fake Telecom Station 01311,9.941718,106.569903,Bến Tre,Vĩnh Long,mapped
BTS_01312,Fake Telecom Station 01312,10.497454,106.382978,Long An,Tây Ninh,mapped
BTS_01313,Fake Telecom Station 01313,21.79542,104.887601,Yên Bái,Lào Cai,mapped
BTS_01314,Fake Telecom Station 01314,11.361051,107.454707,Đồng Nai,Đồng Nai,mapped
BTS_01315,Fake Telecom Station 01315,14.545696,108.674272,Gia Lai,Gia Lai,mapped
BTS_01316,Fake Telecom Station 01316,9.644087,105.508951,Hậu Giang,Cần Thơ,mapped
BTS_01317,Fake Telecom Station 01317,11.202306,106.798966,Bình Dương,TPHCM,mapped
BTS_01318,Fake Telecom Station 01318,14.694031,107.881541,Kon Tum,Quảng Ngãi,mapped
BTS_01319,Fake Telecom Station 01319,17.529274,106.282249,Quảng Bình,Quảng Trị,mapped
BTS_01320,Fake Telecom Station 01320,21.982104,104.999197,Yên Bái,Lào Cai,mapped
BTS_01321,Fake Telecom Station 01321,20.82644,106.778078,Hải Phòng,Hải Phòng,mapped
BTS_01322,Fake Telecom Station 01322,9.877048,106.276975,Trà Vinh,Vĩnh Long,mapped
BTS_01323,Fake Telecom Station 01323,10.622908,105.97731,Long An,Tây Ninh,mapped
BTS_01324,Fake Telecom Station 01324,11.16991,108.291322,Bình Thuận,Lâm Đồng,mapped
BTS_01325,Fake Telecom Station 01325,11.123431,107.751236,Bình Thuận,Lâm Đồng,mapped
BTS_01326,Fake Telecom Station 01326,21.695235,106.398175,Lạng Sơn,Lạng Sơn,mapped
BTS_01327,Fake Telecom Station 01327,16.340455,107.112337,Thừa Thiên Huế,Huế,mapped
BTS_01328,Fake Telecom Station 01328,20.148589,106.26314,Nam Định,Ninh Bình,mapped
BTS_01329,Fake Telecom Station 01329,20.118343,106.200148,Nam Định,Ninh Bình,mapped
BTS_01330,Fake Telecom Station 01330,20.939683,105.039531,Hòa Bình,Phú Thọ,mapped
BTS_01331,Fake Telecom Station 01331,11.133088,108.051846,Bình Thuận,Lâm Đồng,mapped
BTS_01332,Fake Telecom Station 01332,20.198629,105.191993,Thanh Hóa,Thanh Hóa,mapped
BTS_01333,Fake Telecom Station 01333,11.096376,107.075534,Đồng Nai,Đồng Nai,mapped
BTS_01334,Fake Telecom Station 01334,16.582999,107.140712,Quảng Trị,Quảng Trị,mapped
BTS_01335,Fake Telecom Station 01335,15.52278,108.565887,Quảng Nam,Đà Nẵng,mapped
BTS_01336,Fake Telecom Station 01336,19.821416,105.809263,Thanh Hóa,Thanh Hóa,mapped
BTS_01337,Fake Telecom Station 01337,10.733717,107.655952,Bình Thuận,Lâm Đồng,mapped
BTS_01338,Fake Telecom Station 01338,15.148745,108.512912,Quảng Ngãi,Quảng Ngãi,mapped
BTS_01339,Fake Telecom Station 01339,22.521504,104.889277,Hà Giang,Tuyên Quang,mapped
BTS_01340,Fake Telecom Station 01340,15.072259,107.654447,Kon Tum,Quảng Ngãi,mapped
BTS_01341,Fake Telecom Station 01341,20.852708,104.73765,Sơn La,Sơn La,mapped
BTS_01342,Fake Telecom Station 01342,12.89169,109.068061,Phú Yên,Đắk Lắk,mapped
BTS_01343,Fake Telecom Station 01343,21.921606,104.629478,Yên Bái,Lào Cai,mapped
BTS_01344,Fake Telecom Station 01344,12.401052,107.60406,Đắk Nông,Lâm Đồng,mapped
BTS_01345,Fake Telecom Station 01345,11.699569,106.46416,Bình Phước,Đồng Nai,mapped
BTS_01346,Fake Telecom Station 01346,13.374738,108.351963,Gia Lai,Gia Lai,mapped
BTS_01347,Fake Telecom Station 01347,13.83008,108.130814,Gia Lai,Gia Lai,mapped
BTS_01348,Fake Telecom Station 01348,19.079643,104.41986,Nghệ An,Nghệ An,mapped
BTS_01349,Fake Telecom Station 01349,20.457749,105.623188,Hòa Bình,Phú Thọ,mapped
BTS_01350,Fake Telecom Station 01350,14.394542,107.802941,Kon Tum,Quảng Ngãi,mapped
BTS_01351,Fake Telecom Station 01351,11.653508,107.167653,Bình Phước,Đồng Nai,mapped
BTS_01352,Fake Telecom Station 01352,14.884733,108.756864,Quảng Ngãi,Quảng Ngãi,mapped
BTS_01353,Fake Telecom Station 01353,19.12835,104.283741,Nghệ An,Nghệ An,mapped
BTS_01354,Fake Telecom Station 01354,21.867358,105.611399,Thái Nguyên,Thái Nguyên,mapped
BTS_01355,Fake Telecom Station 01355,11.408566,108.369906,Bình Thuận,Lâm Đồng,mapped
BTS_01356,Fake Telecom Station 01356,19.601206,104.245911,Nghệ An,Nghệ An,mapped
BTS_01357,Fake Telecom Station 01357,16.536769,107.457619,Thừa Thiên Huế,Huế,mapped
BTS_01358,Fake Telecom Station 01358,21.557163,104.578793,Yên Bái,Lào Cai,mapped
BTS_01359,Fake Telecom Station 01359,11.538364,106.114971,Tây Ninh,Tây Ninh,mapped
BTS_01360,Fake Telecom Station 01360,19.978392,105.959046,Thanh Hóa,Thanh Hóa,mapped
BTS_01361,Fake Telecom Station 01361,21.48272,106.647906,Bắc Giang,Bắc Ninh,mapped
BTS_01362,Fake Telecom Station 01362,11.339929,108.532457,Bình Thuận,Lâm Đồng,mapped
BTS_01363,Fake Telecom Station 01363,10.038446,105.913869,Vĩnh Long,Vĩnh Long,mapped
BTS_01364,Fake Telecom Station 01364,12.743857,108.695016,Đắk Lắk,Đắk Lắk,mapped
BTS_01365,Fake Telecom Station 01365,13.011622,109.085922,Phú Yên,Đắk Lắk,mapped
BTS_01366,Fake Telecom Station 01366,12.333579,107.864211,Đắk Nông,Lâm Đồng,mapped
BTS_01367,Fake Telecom Station 01367,22.95475,105.693024,Cao Bằng,Cao Bằng,mapped
BTS_01368,Fake Telecom Station 01368,19.454456,104.548999,Nghệ An,Nghệ An,mapped
BTS_01369,Fake Telecom Station 01369,21.151855,105.417933,Hà Nội	,Hà Nội,mapped
BTS_01370,Fake Telecom Station 01370,11.673903,108.3211,Lâm Đồng,Lâm Đồng,mapped
BTS_01371,Fake Telecom Station 01371,11.013391,105.779465,Long An,Tây Ninh,mapped
BTS_01372,Fake Telecom Station 01372,12.650956,108.626157,Đắk Lắk,Đắk Lắk,mapped
BTS_01373,Fake Telecom Station 01373,19.766666,104.941622,Nghệ An,Nghệ An,mapped
BTS_01374,Fake Telecom Station 01374,11.997422,107.354325,Đắk Nông,Lâm Đồng,mapped
BTS_01375,Fake Telecom Station 01375,17.930506,105.875018,Quảng Bình,Quảng Trị,mapped
BTS_01376,Fake Telecom Station 01376,13.090418,108.234501,Đắk Lắk,Đắk Lắk,mapped
BTS_01377,Fake Telecom Station 01377,19.338856,104.071812,Nghệ An,Nghệ An,mapped
BTS_01378,Fake Telecom Station 01378,16.984884,106.510069,Quảng Bình,Quảng Trị,mapped
BTS_01379,Fake Telecom Station 01379,22.063327,102.638096,Điện Biên,Điện Biên,mapped
BTS_01380,Fake Telecom Station 01380,12.879692,108.219014,Đắk Lắk,Đắk Lắk,mapped
BTS_01381,Fake Telecom Station 01381,12.603729,109.428846,Khánh Hòa,Khánh Hòa,mapped
BTS_01382,Fake Telecom Station 01382,20.217995,105.396155,Thanh Hóa,Thanh Hóa,mapped
BTS_01383,Fake Telecom Station 01383,10.031129,105.673987,Cần Thơ,Cần Thơ,mapped
BTS_01384,Fake Telecom Station 01384,9.491337,106.233772,Sóc Trăng,Cần Thơ,mapped
BTS_01385,Fake Telecom Station 01385,16.233575,107.809064,Thừa Thiên Huế,Huế,mapped
BTS_01386,Fake Telecom Station 01386,18.187428,105.659066,Hà Tĩnh,Hà Tĩnh,mapped
BTS_01387,Fake Telecom Station 01387,20.62009,105.56993,Hòa Bình,Phú Thọ,mapped
BTS_01388,Fake Telecom Station 01388,21.027542,107.555445,Quảng Ninh,Quảng Ninh,mapped
BTS_01389,Fake Telecom Station 01389,20.716407,105.366254,Hòa Bình,Phú Thọ,mapped
BTS_01390,Fake Telecom Station 01390,11.64796,108.466906,Lâm Đồng,Lâm Đồng,mapped
BTS_01391,Fake Telecom Station 01391,22.425399,103.997191,Lào Cai,Lào Cai,mapped
BTS_01392,Fake Telecom Station 01392,21.473225,105.343939,Phú Thọ,Phú Thọ,mapped
BTS_01393,Fake Telecom Station 01393,12.12082,107.265689,Đắk Nông,Lâm Đồng,mapped
BTS_01394,Fake Telecom Station 01394,20.773951,103.760035,Sơn La,Sơn La,mapped
BTS_01395,Fake Telecom Station 01395,21.766069,103.663,Sơn La,Sơn La,mapped
BTS_01396,Fake Telecom Station 01396,10.006323,106.567202,Bến Tre,Vĩnh Long,mapped
BTS_01397,Fake Telecom Station 01397,22.151824,106.236156,Bắc Kạn,Thái Nguyên,mapped
BTS_01398,Fake Telecom Station 01398,13.512364,109.120569,Phú Yên,Đắk Lắk,mapped
BTS_01399,Fake Telecom Station 01399,10.229205,105.340555,Cần Thơ,Cần Thơ,mapped
BTS_01400,Fake Telecom Station 01400,15.305207,108.285739,Quảng Nam,Đà Nẵng,mapped
BTS_01401,Fake Telecom Station 01401,10.958526,106.618816,Ho Chi Minh,TPHCM,mapped
BTS_01402,Fake Telecom Station 01402,12.866863,108.898742,Phú Yên,Đắk Lắk,mapped
BTS_01403,Fake Telecom Station 01403,20.620405,106.182377,Thái Bình,Hưng Yên,mapped
BTS_01404,Fake Telecom Station 01404,22.675521,103.452136,Lai Châu,Lai Châu,mapped
BTS_01405,Fake Telecom Station 01405,12.232688,108.478817,Lâm Đồng,Lâm Đồng,mapped
BTS_01406,Fake Telecom Station 01406,22.164652,103.501098,Lai Châu,Lai Châu,mapped
BTS_01407,Fake Telecom Station 01407,22.743428,106.796238,Cao Bằng,Cao Bằng,mapped
BTS_01408,Fake Telecom Station 01408,21.237788,105.673427,Vĩnh Phúc,Phú Thọ,mapped
BTS_01409,Fake Telecom Station 01409,12.875194,108.626504,Đắk Lắk,Đắk Lắk,mapped
BTS_01410,Fake Telecom Station 01410,21.24455,104.730121,Sơn La,Sơn La,mapped
BTS_01411,Fake Telecom Station 01411,14.349124,108.364276,Gia Lai,Gia Lai,mapped
BTS_01412,Fake Telecom Station 01412,22.841697,106.52968,Cao Bằng,Cao Bằng,mapped
BTS_01413,Fake Telecom Station 01413,13.238544,108.407384,Đắk Lắk,Đắk Lắk,mapped
BTS_01414,Fake Telecom Station 01414,22.308379,105.672732,Bắc Kạn,Thái Nguyên,mapped
BTS_01415,Fake Telecom Station 01415,14.428172,109.041377,Bình Định,Gia Lai,mapped
BTS_01416,Fake Telecom Station 01416,14.040264,108.234843,Gia Lai,Gia Lai,mapped
BTS_01417,Fake Telecom Station 01417,22.709339,105.661972,Bắc Kạn,Thái Nguyên,mapped
BTS_01418,Fake Telecom Station 01418,21.671501,106.574835,Lạng Sơn,Lạng Sơn,mapped
BTS_01419,Fake Telecom Station 01419,21.261584,106.582615,Hải Dương,Hải Phòng,mapped
BTS_01420,Fake Telecom Station 01420,12.861269,109.307753,Phú Yên,Đắk Lắk,mapped
BTS_01421,Fake Telecom Station 01421,22.433795,103.953249,Lào Cai,Lào Cai,mapped
BTS_01422,Fake Telecom Station 01422,20.784686,103.751525,Sơn La,Sơn La,mapped
BTS_01423,Fake Telecom Station 01423,10.155985,105.219416,Kiên Giang,An Giang,mapped
BTS_01424,Fake Telecom Station 01424,15.192137,108.746383,Quảng Ngãi,Quảng Ngãi,mapped
BTS_01425,Fake Telecom Station 01425,19.061939,105.394191,Nghệ An,Nghệ An,mapped
BTS_01426,Fake Telecom Station 01426,22.694576,105.403816,Hà Giang,Tuyên Quang,mapped
BTS_01427,Fake Telecom Station 01427,21.619837,106.105153,Thái Nguyên,Thái Nguyên,mapped
BTS_01428,Fake Telecom Station 01428,12.262733,108.418427,Đắk Lắk,Đắk Lắk,mapped
BTS_01429,Fake Telecom Station 01429,22.7246,106.254068,Cao Bằng,Cao Bằng,mapped
BTS_01430,Fake Telecom Station 01430,17.137673,106.995417,Quảng Trị,Quảng Trị,mapped
BTS_01431,Fake Telecom Station 01431,21.217785,106.956653,Quảng Ninh,Quảng Ninh,mapped
BTS_01432,Fake Telecom Station 01432,21.968812,103.421046,Điện Biên,Điện Biên,mapped
BTS_01433,Fake Telecom Station 01433,9.428482,105.002083,Cà Mau,Cà Mau,mapped
BTS_01434,Fake Telecom Station 01434,20.221772,105.012782,Thanh Hóa,Thanh Hóa,mapped
BTS_01435,Fake Telecom Station 01435,22.387095,103.456546,Lai Châu,Lai Châu,mapped
BTS_01436,Fake Telecom Station 01436,18.923002,105.308668,Nghệ An,Nghệ An,mapped
BTS_01437,Fake Telecom Station 01437,20.794362,103.752531,Sơn La,Sơn La,mapped
BTS_01438,Fake Telecom Station 01438,20.919111,106.225235,Hải Dương,Hải Phòng,mapped
BTS_01439,Fake Telecom Station 01439,10.209655,104.669965,Kiên Giang,An Giang,mapped
BTS_01440,Fake Telecom Station 01440,14.417745,108.16292,Kon Tum,Quảng Ngãi,mapped
BTS_01441,Fake Telecom Station 01441,22.15975,105.93589,Bắc Kạn,Thái Nguyên,mapped
BTS_01442,Fake Telecom Station 01442,16.315795,107.478501,Thừa Thiên Huế,Huế,mapped
BTS_01443,Fake Telecom Station 01443,14.880187,107.680968,Kon Tum,Quảng Ngãi,mapped
BTS_01444,Fake Telecom Station 01444,11.697333,106.482813,Bình Phước,Đồng Nai,mapped
BTS_01445,Fake Telecom Station 01445,14.421138,108.465176,Gia Lai,Gia Lai,mapped
BTS_01446,Fake Telecom Station 01446,22.072429,103.820791,Lai Châu,Lai Châu,mapped
BTS_01447,Fake Telecom Station 01447,15.494438,107.858393,Quảng Nam,Đà Nẵng,mapped
BTS_01448,Fake Telecom Station 01448,21.468161,104.973881,Phú Thọ,Phú Thọ,mapped
BTS_01449,Fake Telecom Station 01449,22.921705,105.174398,Hà Giang,Tuyên Quang,mapped
BTS_01450,Fake Telecom Station 01450,14.201069,108.509129,Gia Lai,Gia Lai,mapped
BTS_01451,Fake Telecom Station 01451,13.746342,107.659157,Gia Lai,Gia Lai,mapped
BTS_01452,Fake Telecom Station 01452,9.946897,105.809483,Cần Thơ,Cần Thơ,mapped
BTS_01453,Fake Telecom Station 01453,10.136221,105.917049,Vĩnh Long,Vĩnh Long,mapped
BTS_01454,Fake Telecom Station 01454,10.833815,105.134414,An Giang,An Giang,mapped
BTS_01455,Fake Telecom Station 01455,10.616459,107.689531,Bình Thuận,Lâm Đồng,mapped
BTS_01456,Fake Telecom Station 01456,12.854288,108.394651,Đắk Lắk,Đắk Lắk,mapped
BTS_01457,Fake Telecom Station 01457,18.157037,105.731624,Hà Tĩnh,Hà Tĩnh,mapped
BTS_01458,Fake Telecom Station 01458,19.168511,105.06782,Nghệ An,Nghệ An,mapped
BTS_01459,Fake Telecom Station 01459,14.564985,107.707067,Kon Tum,Quảng Ngãi,mapped
BTS_01460,Fake Telecom Station 01460,12.15411,107.630196,Đắk Nông,Lâm Đồng,mapped
BTS_01461,Fake Telecom Station 01461,12.32526,108.202364,Đắk Lắk,Đắk Lắk,mapped
BTS_01462,Fake Telecom Station 01462,22.002014,105.532148,Tuyên Quang,Tuyên Quang,mapped
BTS_01463,Fake Telecom Station 01463,9.597009,106.07516,Sóc Trăng,Cần Thơ,mapped
BTS_01464,Fake Telecom Station 01464,10.37273,105.074141,An Giang,An Giang,mapped
BTS_01465,Fake Telecom Station 01465,10.487451,105.853476,Đồng Tháp,Đồng Tháp,mapped
BTS_01466,Fake Telecom Station 01466,10.487929,107.086879,Bà Rịa–Vũng Tàu,TPHCM,mapped
BTS_01467,Fake Telecom Station 01467,9.409129,106.161933,Sóc Trăng,Cần Thơ,mapped
BTS_01468,Fake Telecom Station 01468,14.05015,107.719647,Gia Lai,Gia Lai,mapped
BTS_01469,Fake Telecom Station 01469,20.816872,105.029025,Sơn La,Sơn La,mapped
